term_bits,size_bits,class,steps_run,size0,final_size,max_size,pos_delta_frac,hit_node_cap,period,first_recur_step,head_bits,head_k,head_count,chain_len,milestone_steps,milestone_arg_sizes,growth,ckpt_0_1k_5k_10k_20k,k0_frac,max_k,final_k,notes
010001101000000111001110000111001111010,39,blowup,10722,17,500598,500598,0.0706,1,0,0,,0,0,0,,,linear(r2=0.999),17|54064|240234|463936|0,0.9998,1,0,
010001101000000111001011010010111010110,39,monotone-growth,58,18,588952,588952,0.9828,1,0,0,,0,0,0,,,n/a,18|0|0|0|0,0.9655,1,0,
010001101000000111001011001011101011010,39,monotone-growth,30,18,524148,524148,0.9667,1,0,0,,0,0,0,,,n/a,18|0|0|0|0,0.9333,1,0,
010001101000000101101000010111101101110,39,blowup,293,17,29156,29156,0.1263,1,0,0,,0,0,0,,,n/a,17|0|0|0|0,0.9932,1,0,step-alloc-cap
010001101000000101101001110010111010110,39,monotone-growth,44,18,531738,531738,0.9773,1,0,0,,0,0,0,,,n/a,18|0|0|0|0,0.9545,1,0,
010001101000000101101001011101100110110,39,monotone-growth,378,18,500880,500880,1.0000,1,0,0,,0,0,0,,,n/a,18|0|0|0|0,0.9947,1,0,
010001101000000101101001011100110110110,39,monotone-growth,5290,18,501512,501512,1.0000,1,0,0,,0,0,0,,,linear(r2=0.988),18|101138|476502|0|0,0.9996,1,0,
010001101000000101101001011100111010110,39,monotone-growth,82,18,591456,591456,0.9756,1,0,0,,0,0,0,,,n/a,18|0|0|0|0,0.9756,1,0,
010001101000000101101001010111010110110,39,monotone-growth,38,18,708600,708600,0.9737,1,0,0,,0,0,0,,,n/a,18|0|0|0|0,0.9474,1,0,
010001101000000101101100101110110011010,39,monotone-growth,34,18,524552,524552,1.0000,1,0,0,,0,0,0,,,n/a,18|0|0|0|0,0.9412,1,0,
010001101000000101110100101110110001110,39,blowup,2034,17,1141633,1141633,0.2532,1,0,0,,0,0,0,,,linear(r2=0.963),17|95695|0|0|0,0.9990,1,0,
010001101000000101110100101110110011010,39,monotone-growth,60,18,525142,525142,0.9833,1,0,0,,0,0,0,,,n/a,18|0|0|0|0,0.9667,1,0,
010001101000000100011010000111001111010,39,opaque,20000,18,40911,41211,0.0100,0,0,0,,0,0,0,,,linear(r2=1.000),18|2276|10461|20348|40911,0.9999,1,0,
010001101000000101110011100011100111010,39,blowup,80,17,514045,514045,0.2375,1,0,0,,0,0,0,,,n/a,17|0|0|0|0,0.9750,1,0,
010001101000000101100101110110011010110,39,monotone-growth,34,18,524552,524552,1.0000,1,0,0,,0,0,0,,,n/a,18|0|0|0|0,0.9412,1,0,
010001101000000101110000111001111010110,39,opaque,20000,17,358410,358707,0.0198,0,0,0,,0,0,0,,,linear(r2=1.000),17|21090|94010|181674|358410,0.9999,1,0,
010001101000000101110011001011010110110,39,monotone-growth,42,18,531688,531688,1.0000,1,0,0,,0,0,0,,,n/a,18|0|0|0|0,0.9524,1,0,
010001101000000101110010110100111010110,39,blowup,13079,18,500133,500133,0.2017,1,0,0,,0,0,0,,,linear(r2=0.973),18|68830|266002|395450|0,0.9998,1,0,
010001101000000101110010110110011010110,39,monotone-growth,50,18,531632,531632,1.0000,1,0,0,,0,0,0,,,n/a,18|0|0|0|0,0.9600,1,0,
010001101000000101110010110011011010110,39,monotone-growth,74,18,650856,650856,1.0000,1,0,0,,0,0,0,,,n/a,18|0|0|0|0,0.9730,1,0,
010001101000000101110010110011101010110,39,blowup,564,18,501802,501802,0.6684,1,0,0,,0,0,0,,,n/a,18|0|0|0|0,0.9965,1,0,
010001101000000101110010101101011010110,39,monotone-growth,35,18,708561,708561,1.0000,1,0,0,,0,0,0,,,n/a,18|0|0|0|0,0.9429,1,0,
010001101000000101011010010111010110110,39,monotone-growth,51,18,523869,523869,0.9804,1,0,0,,0,0,0,,,n/a,18|0|0|0|0,0.9608,1,0,
010001101000000101100101110110011011010,39,monotone-growth,378,18,500880,500880,1.0000,1,0,0,,0,0,0,,,n/a,18|0|0|0|0,0.9947,1,0,
010001101000000101100101110110011101010,39,monotone-growth,434,18,501816,501816,0.9977,1,0,0,,0,0,0,,,n/a,18|0|0|0|0,0.9954,1,0,
010001101000000101011100101101011011010,39,monotone-growth,50,18,523872,523872,1.0000,1,0,0,,0,0,0,,,n/a,18|0|0|0|0,0.9600,1,0,
010001101000011000000110011110011110110,39,blowup,1077,17,500885,500885,0.1903,1,0,0,,0,0,0,,,n/a,17|395076|0|0|0,0.9963,1,0,
010001101000011000000110011110010010110,39,opaque,20000,18,10455,11502,0.0026,0,0,0,,0,0,0,,,linear(r2=0.928),18|1704|4758|7170|10455,0.9998,1,0,
010001101000011000000110010010011110110,39,opaque,20000,18,31833,32184,0.0072,0,0,0,,0,0,0,,,linear(r2=0.999),18|1878|8247|15780|31833,0.9998,1,0,
010001101000011000000110010111101101110,39,blowup,561,17,511091,511091,0.1586,1,0,0,,0,0,0,,,n/a,17|0|0|0|0,0.9929,1,0,
010001101000011000000110010100101110110,39,opaque,20000,18,31833,32184,0.0072,0,0,0,,0,0,0,,,linear(r2=0.999),18|1878|8247|15780|31833,0.9998,1,0,
010001101000011000000111001011110101110,39,opaque,20000,17,213394,213394,0.3334,0,0,0,,0,0,0,,,linear(r2=1.000),17|10700|53394|106700|213394,0.9998,1,0,
010001101000011000000111100110011110110,39,blowup,246,17,501368,501368,0.5163,1,0,0,,0,0,0,,,n/a,17|0|0|0|0,0.9837,1,0,
010001101000011000000111100111001111010,39,blowup,343,17,511221,511221,0.2157,1,0,0,,0,0,0,,,n/a,17|0|0|0|0,0.9883,1,0,
010001101000011000000111100111100111010,39,opaque,20000,17,296022,296022,0.6553,0,0,0,,0,0,0,,,linear(r2=1.000),17|17796|75414|149854|296022,0.9998,1,0,
010001101000011000000100100110011110110,39,opaque,20000,18,31833,32184,0.0072,0,0,0,,0,0,0,,,linear(r2=0.999),18|1878|8247|15780|31833,0.9998,1,0,
010001101000011000000101101110011110110,39,blowup,8193,17,597779,597779,0.0018,1,0,0,,0,0,0,,,linear(r2=0.894),17|35742|296078|0|0,0.9995,1,0,
010001101000011000000101100010011110110,39,opaque,20000,18,121530,121824,0.0100,0,0,0,,0,0,0,,,linear(r2=1.000),18|6480|30780|60552|121530,0.9998,1,0,
010001101000011000000101111010011110110,39,blowup,197,17,516715,516715,0.2944,1,0,0,,0,0,0,,,n/a,17|0|0|0|0,0.9797,1,0,
010001101000011000000101001010011110110,39,opaque,20000,18,31833,32184,0.0072,0,0,0,,0,0,0,,,linear(r2=0.999),18|1878|8247|15780|31833,0.9998,1,0,
010001101000011000000101100111101101110,39,blowup,93,17,622079,622079,0.1613,1,0,0,,0,0,0,,,n/a,17|0|0|0|0,0.9570,1,0,
010001101000011000000101100111101100010,39,opaque,20000,18,121530,121824,0.0100,0,0,0,,0,0,0,,,linear(r2=1.000),18|6480|30780|60552|121530,0.9998,1,0,
010001101000011000011000000110011110110,39,opaque,20000,18,61230,61518,0.0100,0,0,0,,0,0,0,,,linear(r2=1.000),18|3375|15630|30519|61230,0.9997,1,0,
010001101000011000011000010110001111010,39,ratchet-candidate,20000,18,1899,2115,0.3410,0,0,0,00000101100000010110000001011000000101100000010110000001011000000101100000010110000001011000000101100000010110000001011000000101100000010110000001011000000101100000010110000001011000000101100000010110000001011000000101100000010110000001011000000101100000010110000001011000000101100000010110000001011000000101100000010110000001011000000101100000010110000001011000000101100000010110000001011000000101100000010110000001100001011000000110000110000101100011110101010101010101010101010101010101010101010101010101010101...TRUNC,2,71,64,2924;3061;3201;3344;3490;3639;3791;3946;4104;4265;4429;4596,280;286;292;298;304;310;316;322;328;334;340;346,linear(r2=0.723),18|222|510|1260|1899,0.0000,3,2,
010001101000011000011001100001100011110,39,ratchet-candidate,859,18,552854,552854,0.3853,1,0,0,00011000011001100001100011110,1,14,14,1;2;12;33;65;108;162;227;303;390;488;597,13;22;76;184;400;832;1696;3424;6880;13792;27616;55264,n/a,18|0|0|0|0,0.0000,4,2,
010001101000011000011001100101100010110,39,head-recurrent-other,20000,19,2543,3002,0.0501,0,0,0,0010,16,14477,2,705;19995,12;2,linear(r2=0.327),19|2069|1384|2360|2543,0.0000,22,17,argsz12->2/statesz2391->2555
010001101000011000011001110000110001110,39,ratchet-candidate,20000,18,5321,9641,0.3791,0,0,0,000110010001100100011000011001110000110001110000110001110000110001110,1,71,64,4;9;22;43;72;109;154;207;268;337;414;499,49;76;103;130;157;184;211;238;265;292;319;346,linear(r2=0.405),18|666|3381|1828|5321,0.0000,3,3,
010001101000011000011001011000100111010,39,head-recurrent-other,20000,19,455064,455281,0.0430,0,0,0,0010,53,14218,1,713;745,93;12,linear(r2=1.000),19|23681|114327|229517|455064,0.0000,558,557,argsz93->12/statesz17220->17139
010001101000011000011001011001100010110,39,head-recurrent-other,20000,19,3361,3722,0.0196,0,0,0,0010,20,15269,2,325;19960,5;14,linear(r2=0.662),19|1280|834|2034|3361,0.0000,27,24,argsz5->14/statesz2027->3349
010001101000011000011100001100110001110,39,ratchet-candidate,1378,18,581742,581742,0.5479,1,0,0,00011000011100001100110001110,1,7,7,1;2;4;13;197;583;1373,13;22;37;211;1483;10387;72715,n/a,18|86064|0|0|0,0.0000,9,1,
010001101000011000011100001011100011010,39,head-recurrent-other,6369,18,501172,501172,0.5004,1,0,0,00011000011100001011100011010,1,28,3,1;4,13;37,linear(r2=0.987),18|48058|363917|0|0,0.0000,338,338,argsz13->37/statesz27->51
010001101000011000011100110011001100010,39,head-recurrent-other,20000,19,1812,2640,0.0713,0,0,0,0010,12,17549,2,74;19999,8;2,exp(r2=0.113),19|1963|1934|1939|1812,0.0000,14,11,argsz8->2/statesz2330->1815
010001101000011000011100101100000001010,39,ratchet-candidate,15799,19,760499,760499,0.1837,1,0,0,00011000011100101100000001010,1,6,6,1;2;4;16;104;984,14;24;74;354;2954;47514,exp(r2=0.133),19|95109|82257|66259|0,0.0000,25,1,
010001101000011000010010000110011110110,39,opaque,20000,18,31833,32184,0.0072,0,0,0,,0,0,0,,,linear(r2=0.999),18|1878|8247|15780|31833,0.9998,1,0,
010001101000011000010110001001100111010,39,head-recurrent-other,20000,19,451870,452090,0.0429,0,0,0,0010,86,14218,1,565;596,90;12,linear(r2=1.000),19|22979|113011|227239|451870,0.0000,1111,1110,argsz90->12/statesz13042->12964
010001101000011000010110001001011101010,39,head-recurrent-other,20000,19,48966,49197,0.0147,0,0,0,0010,36,14710,2,848;1257,2;224,linear(r2=1.000),19|2681|12495|24426|48966,0.0000,295,278,argsz2->224/statesz2172->3062
010001101000011000010110001100111000110,39,head-recurrent-other,20000,18,92671,95807,0.3376,0,0,0,0001011000110010001100001011000110011100011000110,17,6585,2,592;675,358;33,linear(r2=0.999),18|6094|24675|48488|92671,0.0000,85,84,argsz358->33/statesz4220->3919
010001101000011000010110000011100111010,39,head-recurrent-other,2848,18,500032,500032,0.6053,1,0,0,,0,67,0,,,linear(r2=0.977),18|109935|0|0|0,0.0000,1126,1126,head-not-lam
010001101000011000010110000000100111010,39,ratchet-candidate,20000,19,1162,2729,0.2036,0,0,0,00010110000000100100010110000000100100010110000000100100010110000000100100010110000000100100010110000000100100010110000000100100010110000000100100010110000000100100010110000000100100010110000000100100010110000000100100010110000000100100010110000000100100010110000000100100010110000000100100010110000000100100010110000000100100010110000000100100010110000000100100010110000000100100010110000000100100010110000000100100010110000000100100010110000000100100011000010110000000100111010101010101010101010101010101010101...TRUNC,1,65,64,1527;1658;1794;1935;2081;2232;2388;2549;2715;2886;3062;3243,274;284;294;304;314;324;334;344;354;364;374;384,linear(r2=0.662),19|603|1403|959|1162,0.0000,3,1,
010001101000011000010110011000100111010,39,head-recurrent-other,20000,19,6758,6853,0.0192,0,0,0,0010,33,14712,2,8811;12038,5;2,linear(r2=0.990),19|556|1949|3757|6758,0.0000,51,49,argsz5->2/statesz3663->3971
010001101000011000010110011000001111010,39,head-recurrent-other,1303,18,626560,626560,0.3753,1,0,0,00011000010110011000001111010,12,68,2,788;1300,8694;69620,n/a,18|121757|0|0|0,0.0000,16,13,argsz8694->69620/statesz69544->139210
010001101000011000010111001011000101010,39,head-recurrent-other,20000,19,123028,136366,0.0682,0,0,0,0010,30,18262,2,3703;20000,82;2,linear(r2=0.394),19|7915|135150|131217|123028,0.0000,40,30,argsz82->2/statesz136236->123028
010001101000011000010101100010011101010,39,head-recurrent-other,20000,19,48966,49197,0.0147,0,0,0,0010,38,14710,2,848;1306,2;209,linear(r2=1.000),19|2681|12495|24426|48966,0.0000,297,279,argsz2->209/statesz2172->3267
010001101000011000010101100011000111010,39,ratchet-candidate,20000,18,445,671,0.5005,0,0,0,00011000010101100011000111010,1,6,6,1;2;52;383;2107;10324,13;22;31;40;49;58,exp(r2=0.174),18|163|405|327|445,0.0000,16,9,
010001101000011000010101100110001011010,39,ratchet-candidate,20000,19,253,574,0.0247,0,0,0,00011000010101100110001011010,1,6,6,1;2;551;2152;5469;11326,14;24;34;44;54;64,linear(r2=0.211),19|311|259|193|253,0.0000,12,6,
010001101000011000010101011000101101010,39,head-recurrent-other,20000,19,48966,49197,0.0147,0,0,0,0010,39,14710,2,808;1306,2;94,linear(r2=1.000),19|2681|12495|24426|48966,0.0000,299,280,argsz2->94/statesz2087->3267
010001101000011001100000011001100111010,39,head-recurrent-other,1958,19,500404,500404,0.5072,1,0,0,0000011001100111010,5,965,2,19;28,19;34,n/a,19|180376|0|0|0,0.0000,608,607,argsz19->34/statesz489->744
010001101000011001100000011001011101010,39,ratchet-candidate,20000,19,431564,431564,0.5006,0,0,0,0000011001011101010,34,10,9,101;178;319;588;1113;2150;4211;8320;16525,9;369;1049;2369;4969;10129;20409;40929;81929,linear(r2=0.930),19|17966|110344|217486|431564,0.0000,8228,6495,
010001101000011001100000011100101101010,39,blowup,52,19,590906,590906,0.5385,1,0,0,,0,0,0,,,n/a,19|0|0|0|0,0.8269,2,0,
010001101000011001100000010111101000110,39,ratchet-candidate,20000,18,7219,7792,0.5507,0,0,0,000101010100011001100000010111101000110000001010001100110000001011110100011010001100000010101000110011000000101111010001100000010100011001100000010111101000110100011010001101000110,11,65,4,1040;4879;5926;6275,168;169;170;171,linear(r2=0.360),18|3039|3411|3098|7219,0.0000,26,25,
010001101000011001100001011000100111010,39,head-recurrent-other,20000,19,92847,93063,0.0361,0,0,0,0010,61,12852,1,490;514,73;10,linear(r2=0.999),19|6070|25565|48223|92847,0.0000,722,721,argsz73->10/statesz3382->3319
010001101000011001100001011000001111010,39,head-recurrent-other,20000,18,109127,111209,0.5050,0,0,0,00011001100001011000001111010,1,101,2,1;2,13;34,linear(r2=0.999),18|6821|28352|56519|109127,0.0000,202,201,argsz13->34/statesz27->48
010001101000011001100001010110001011010,39,head-recurrent-other,20000,19,7553,7795,0.0268,0,0,0,0010,42,13139,2,3263;5033,2;14,linear(r2=0.962),19|1214|3110|4783|7553,0.0000,73,72,argsz2->14/statesz2873->3036
010001101000011001100110000001100111010,39,head-recurrent-other,3809,19,500187,500187,0.5062,1,0,0,000001100111010,69,1881,3,349;359,7;102,linear(r2=0.964),19|62771|0|0|0,0.0000,864,863,argsz7->102/statesz12078->12482
010001101000011001100100010110101000110,39,head-recurrent-other,20000,19,3176,3553,0.5006,0,0,0,00011001100100010110101000110,16,5015,2,1499;19996,15;39,linear(r2=0.734),19|1648|2248|2724|3176,0.0000,24,17,argsz15->39/statesz1941->3168
010001101000011001100101100000011101010,39,head-recurrent-other,20000,19,218972,225299,0.0919,0,0,0,00000111010,18,9082,2,931;19984,5;77,linear(r2=0.932),19|13592|54200|109106|218972,0.0000,30,19,argsz5->77/statesz13727->218996
010001101000011001100101100001100011010,39,head-recurrent-other,20000,19,17080,17748,0.6760,0,0,0,00011000110,14,12430,2,863;19972,5;6,linear(r2=0.907),19|3162|8302|13591|17080,0.0000,22,16,argsz5->6/statesz3247->17023
010001101000011001100101011000100011010,39,head-recurrent-other,2953,19,1040775,1040775,0.1300,1,0,0,0010,16,1835,2,132;2931,2;2,linear(r2=0.964),19|159940|0|0|0,0.0000,31,8,argsz2->2/statesz12658->446069
010001101000011001100101011000110001010,39,head-recurrent-other,13067,19,520281,520281,0.2232,1,0,0,0010,17,7250,3,350;13046,3;3,linear(r2=0.939),19|37193|154201|482491|0,0.0000,30,11,argsz3->3/statesz17639->470789
010001101000011001001000000110011110110,39,opaque,20000,18,31833,32184,0.0072,0,0,0,,0,0,0,,,linear(r2=0.999),18|1878|8247|15780|31833,0.9998,2,0,
010001101000011001011000100001100111010,39,head-recurrent-other,6061,19,500260,500260,0.2938,1,0,0,0010,69,3419,3,428;468,91;99,linear(r2=0.977),19|37016|380610|0|0,0.0000,871,870,argsz91->99/statesz11566->11954
010001101000011001011000100001011101010,39,head-recurrent-other,11127,19,515835,515835,0.0062,1,0,0,0010,52,7050,2,2735;10789,52;892,linear(r2=0.955),19|25917|144548|318075|0,0.0000,68,56,argsz52->892/statesz121663->344727
010001101000011001011000110010110001010,39,head-recurrent-other,20000,19,369351,386493,0.2012,0,0,0,0010,20,11975,2,883;19999,3;3,linear(r2=0.936),19|23295|91709|184234|369351,0.0000,32,19,argsz3->3/statesz23722->369354
010001101000011001000000011001111011010,39,opaque,20000,18,31833,32184,0.0072,0,0,0,,0,0,0,,,linear(r2=0.999),18|1878|8247|15780|31833,0.9998,2,0,
010001101000011001011000000110011101010,39,head-recurrent-other,5515,19,500068,500068,0.5063,1,0,0,000001100111010,75,2723,3,370;380,7;70,linear(r2=0.974),19|40227|428918|0|0,0.0000,1098,1096,argsz7->70/statesz9452->9728
010001101000010010011000000110011110110,39,opaque,20000,18,60624,60921,0.0100,0,0,0,,0,0,0,,,linear(r2=1.000),18|3234|15324|30090|60624,0.9997,1,0,
010001101000010001101000000110011110110,39,opaque,20000,18,60612,60912,0.0100,0,0,0,,0,0,0,,,linear(r2=1.000),18|3222|15312|30078|60612,0.9998,1,0,
010001101000010110001000011001100111010,39,head-recurrent-other,2907,19,500185,500185,0.3144,1,0,0,0010,82,1693,1,372;404,90;9,linear(r2=0.979),19|106272|0|0|0,0.0000,586,585,argsz90->9/statesz27907->27826
010001101000010110001000010110110001110,39,ratchet-candidate,375,18,933886,933886,0.0453,1,0,0,00010110001000010110110001110,2,16,16,2;8;10;14;22;34;50;70;94;122;154;190,2;14;33;71;147;299;603;1211;2427;4859;9723;19451,n/a,18|0|0|0|0,0.0000,4,2,
010001101000010110001000010110011011010,39,ratchet-candidate,20000,19,928,1295,0.0844,0,0,0,00010110001000010110011011010,6,12,12,17;21;31;53;99;193;383;765;1531;3065;6135;12277,2;17;32;47;62;77;92;107;122;137;152;167,linear(r2=0.502),19|506|697|808|928,0.0000,29,20,
010001101000010110001000010110011101010,39,head-recurrent-other,20000,19,14420,14626,0.0702,0,0,0,0010,47,13291,2,1606;3682,2;2,linear(r2=0.918),19|2844|7737|10641|14420,0.0000,101,98,argsz2->2/statesz4477->6044
010001101000010110001001100001100111010,39,head-recurrent-other,4755,19,500343,500343,0.4852,1,0,0,0010,80,1272,1,339;365,72;7,linear(r2=0.971),19|49035|0|0|0,0.0000,1153,1153,argsz72->7/statesz10806->10741
010001101000010110001001100001011101010,39,head-recurrent-other,6929,19,500059,500059,0.3145,1,0,0,0010,81,2474,1,309;370,10;2,linear(r2=0.966),19|24724|300133|0|0,0.0000,2149,2112,argsz10->2/statesz4089->5015
010001101000010100101000000110011110110,39,opaque,20000,18,60624,60921,0.0100,0,0,0,,0,0,0,,,linear(r2=1.000),18|3234|15324|30090|60624,0.9997,2,0,
010001101000010110001100001100110001110,39,ratchet-candidate,1014,18,630047,630047,0.4536,1,0,0,00010110001100001100110001110,17,10,4,472;519;560;647,21;5608;11239;22501,n/a,18|404977|0|0|0,0.0000,25,23,
010001101000010110001100001011010001110,39,ratchet-candidate,20000,18,682,2458,0.5001,0,0,0,00010110001100001011010001110,2,100,64,2;4;10;20;34;52;74;100;130;164;202;244,14;20;26;32;38;44;50;56;62;68;74;80,linear(r2=0.412),18|484|382|880|682,0.0000,4,4,
010001101000010110001100101101000001110,39,ratchet-candidate,1007,18,524921,524921,0.2562,1,0,0,00010110001100101101000001110,2,9,9,2;4;10;24;54;116;242;496;1006,14;46;142;430;1294;3886;11662;34990;104974,n/a,18|140207|0|0|0,0.0000,17,2,
010001101000010110001100101100011000110,39,head-recurrent-other,2002,18,703588,703588,0.2557,1,0,0,00010110001100101100011000110,12,511,2,230;1976,15;15,linear(r2=0.893),18|216379|0|0|0,0.0000,17,9,argsz15->15/statesz24000->270796
010001101000010110001100101011010001010,39,ratchet-candidate,1254,19,574131,574131,0.2057,1,0,0,00010110001100101011010001010,2,9,9,2;4;11;28;65;142;299;616;1253,15;50;155;470;1415;4250;12755;38270;114815,n/a,19|164612|0|0|0,0.0000,24,2,
010001101000010001100011000011100111010,39,head-recurrent-other,684,18,500094,500094,0.5058,1,0,0,00010001100011000011100111010,24,173,2,184;215,31;1879,n/a,18|0|0|0|0,0.0000,84,84,argsz31->1879/statesz37447->44501
010001101000010001100111010011000001110,39,head-recurrent-other,20000,18,247194,327367,0.5011,0,0,0,00010001100111010011000001110,23,5011,2,1499;19911,15;15,linear(r2=0.891),18|16106|61490|123862|247194,0.0000,33,26,argsz15->15/statesz34533->247521
010001101000010001110011010011000001110,39,ratchet-candidate,496,18,753666,753666,0.5161,1,0,0,00010001110011010011000001110,1,8,8,1;3;9;23;53;115;241;495,13;59;243;979;3923;15699;62803;251219,n/a,18|0|0|0|0,0.0000,13,1,
010001101000010001011010110010110001010,39,head-recurrent-other,20000,19,107231,110537,0.1121,0,0,0,0010,20,15538,2,530;19497,8;2,linear(r2=0.689),19|2468|26675|53519|107231,0.0000,37,23,argsz8->2/statesz3410->108236
010001101000010001011101010011000001110,39,head-recurrent-other,20000,18,444154,483271,0.5007,0,0,0,00010001011101010011000001110,18,5007,2,1007;19935,15;15,linear(r2=0.847),18|12334|111182|222054|444154,0.0000,27,20,argsz15->15/statesz28617->444385
010001101000010001100110001110000111010,39,ratchet-candidate,20000,18,75366,129017,0.4004,0,0,0,00010001100110001110000111010,1,12,12,1;4;12;30;68;146;304;622;1260;2538;5096;10214,13;31;67;139;283;571;1147;2299;4603;9211;18427;36859,linear(r2=0.700),18|5569|18926|37784|75366,0.0000,12,5,
010001101000010001100110001110011000110,39,head-recurrent-other,2513,18,703588,703588,0.4071,1,0,0,00010001100110001110011000110,12,511,2,293;2479,15;15,linear(r2=0.971),18|100839|0|0|0,0.0000,17,9,argsz15->15/statesz24000->270796
